"","type","modified","license","accessrights","bibliographiccitation","references","institutionid","collectionid","datasetid","institutioncode","collectioncode","datasetname","basisofrecord","dynamicproperties","occurrenceid","catalognumber","recordnumber","recordedby","individualcount","sex","lifestage","occurrencestatus","preparations","associatedsequences","othercatalognumbers","occurrenceremarks","organismid","previousidentifications","eventid","eventdate","startdayofyear","enddayofyear","year","month","day","verbatimeventdate","habitat","highergeography","continent","islandgroup","island","country","countrycode","stateprovince","county","locality","verbatimlocality","minimumelevationinmeters","maximumelevationinmeters","verbatimelevation","locationaccordingto","locationremarks","decimallatitude","decimallongitude","geodeticdatum","coordinateuncertaintyinmeters","verbatimcoordinates","verbatimlatitude","verbatimlongitude","verbatimcoordinatesystem","georeferencedby","georeferenceddate","georeferenceprotocol","georeferencesources","georeferenceverificationstatus","identificationqualifier","typestatus","identifiedby","dateidentified","identificationverificationstatus","identificationremarks","scientificname","higherclassification","kingdom","phylum","class","order","family","genus","subgenus","specificepithet","infraspecificepithet","taxonrank","scientificnameauthorship","nomenclaturalcode","lengthinmm","lengthtype","lengthunitsinferred","massing","underivedlifestage","underivedsex","dataset_citation","gbifdatasetid","gbifpublisherid","dataset_contact_email","dataset_contact","dataset_pubdate","lastindexed","migrator_version","hastissue","vntype","haslength","correctedlocality"
"1","PhysicalObject","2015-01-06","CCBY","","Western Australian Museum. Western Australian Museum provider for OZCAM. Record ID: 0a488928-bde1-441c-abef-4a3235bfac28. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","http://portal.vertnet.org/o/wam/mamm?id=0a488928-bde1-441c-abef-4a3235bfac28","","","","WAM","MAMM","","PreservedSpecimen","","0a488928-bde1-441c-abef-4a3235bfac28","M33093","","SUYANTO,A.",1,"","","present","","","","","","","","",NA,NA,NA,NA,NA,"","","| Indonesia | SOUTH SULAWESI |  |  |  |  |","Asia","","","Indonesia","ID","SOUTH SULAWESI","","pangkajene district; padang lampe","indonesia | south sulawesi | pangkajene district; padang lampe",NA,NA,"","","",-4.724904,119.609346,"not recorded (forced WGS84)",10000,"","","","","","","","","requires verification","","","","","","","Eonycteris spelaea","|  |  | Chiroptera | Pteropodidae | Eonycteris","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Eonycteris","","spelaea","","species","","ICZN",NA,"",NA,NA,"","","Western Australian Museum. Western Australian Museum provider for OZCAM. Source: http://collections.ala.org.au/public/show/dr348 (source published on 2015-01-06)","7c93d290-6c8b-11de-8226-b8a03c50a862","b36f3505-f2d9-499f-a669-fa418a127b9d","OZCAM.CHAFC@gmail.com","OZCAM Webmaster","2015-01-06","2016-07-25","2015-01-05",0,"specimen",0,"pangkajene district; padang lampe"
"1565","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-102356. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-102356","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-102356","M-102356","781","G. Heinrich",1,"male","","present","Not Mounted","","","","","","","1932-01-16",16,16,1932,1,16,"1932-01-16","","Eurasia;Indonesia;Sulawesi;Mengkoka Mts.;;;;","Eurasia","","","Indonesia","","Sulawesi","mengkoka mts.","wawo","eurasia; indonesia; sulawesi; mengkoka mts.; ; ; ; ; ; ; eurasia; indonesia; sulawesi; mengkoka mts.; ; ; ; ; ; ; wawo",50,50,"50 m","","",-3.690833,121.297778,"",NA,"","","","","","","","","","","","","","","","Mosia nigrescens papuana","Animalia;Chordata;Mammalia;Chiroptera;Emballonuridae;Mosia","Animalia","Chordata","Mammalia","Chiroptera","Emballonuridae","Mosia","","nigrescens","papuana","subspecies","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"wawo"
"1566","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-102357. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-102357","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-102357","M-102357","874","G. Heinrich",1,"male","","present","Not Mounted","","","","","","","1932-01-29",29,29,1932,1,29,"1932-01-29","","Eurasia;Indonesia;Sulawesi;Mengkoka Mts.;;;;","Eurasia","","","Indonesia","","Sulawesi","mengkoka mts.","wawo","eurasia; indonesia; sulawesi; mengkoka mts.; ; ; ; ; ; ; eurasia; indonesia; sulawesi; mengkoka mts.; ; ; ; ; ; ; wawo",50,50,"50 m","","",-3.690833,121.297778,"",NA,"","","","","","","","","","","","","","","","Myotis ater ater","Animalia;Chordata;Mammalia;Chiroptera;Vespertilionidae;Myotis","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis","","ater","ater","subspecies","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"wawo"
"1567","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-102362. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-102362","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-102362","M-102362","330","G. Heinrich",1,"male","","present","Not Mounted","","","","","","","1931-08-15",227,227,1931,8,15,"1931-08-15","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","bantimoeroeng","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; bantimoeroeng",NA,NA,"","","",-4.972899,119.684681,"",NA,"","","","","","","","","","","","","","","","Hipposideros cervinus cervinus","Animalia;Chordata;Mammalia;Chiroptera;Rhinolophidae;Hipposideros","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Hipposideros","","cervinus","cervinus","subspecies","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"bantimoeroeng"
"1568","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-102363. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-102363","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-102363","M-102363","334","G. Heinrich",1,"male","","present","Not Mounted","","","","","","","1931-08-15",227,227,1931,8,15,"1931-08-15","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","bantimoeroeng","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; bantimoeroeng",NA,NA,"","","",-4.972899,119.684681,"",NA,"","","","","","","","","","","","","","","","Hipposideros cervinus cervinus","Animalia;Chordata;Mammalia;Chiroptera;Rhinolophidae;Hipposideros","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Hipposideros","","cervinus","cervinus","subspecies","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"bantimoeroeng"
"1569","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-102365. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-102365","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-102365","M-102365","156","G. Heinrich",1,"undetermined","","present","","","","","","","","1931-01-09",9,9,1931,1,9,"1931-01-09","","Eurasia;Indonesia;Sulawesi;;;;;","Eurasia","","","Indonesia","","Sulawesi","","roeroekan","eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; eurasia; indonesia; sulawesi; ; ; ; ; ; ; ; roeroekan",800,800,"800 m","","",1.345355,124.85,"",NA,"","","","","","","","","","","","","","","","Hipposideros ater saevus","Animalia;Chordata;Mammalia;Chiroptera;Rhinolophidae;Hipposideros","Animalia","Chordata","Mammalia","Chiroptera","Rhinolophidae","Hipposideros","","ater","saevus","subspecies","","ICZN",NA,"",NA,NA,"","unknown","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"roeroekan"
"1570","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-153085. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-153085","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-153085","M-153085","40","J. J. Menden",1,"female","","present","Not Mounted","","","","","","","1939-09-06",249,249,1939,9,6,"1939-09-06","","Eurasia;Indonesia;Sulawesi;Togian Is.;;;;","Eurasia","","","Indonesia","","Sulawesi","togian is.","oena - oena","eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; oena - oena",NA,NA,"","","",-0.175199,121.605489,"",NA,"","","","","","","","","","","","","","","","Dobsonia crenulata","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Dobsonia","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Dobsonia","","crenulata","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"oena - oena"
"1571","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-153087. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-153087","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-153087","M-153087","42","J. J. Menden",1,"female","","present","Not Mounted","","","","","","","1939-09-06",249,249,1939,9,6,"1939-09-06","","Eurasia;Indonesia;Sulawesi;Togian Is.;;;;","Eurasia","","","Indonesia","","Sulawesi","togian is.","oena - oena","eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; oena - oena",NA,NA,"","","",-0.175199,121.605489,"",NA,"","","","","","","","","","","","","","","","Dobsonia crenulata","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Dobsonia","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Dobsonia","","crenulata","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"oena - oena"
"1572","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-153088. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-153088","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-153088","M-153088","153","J. J. Menden",1,"male","","present","Not Mounted","","","","","","","1939-12-07",341,341,1939,12,7,"1939-12-07","","Eurasia;Indonesia;Sulawesi;Togian Is.;;;;","Eurasia","","","Indonesia","","Sulawesi","togian is.","malenge","eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; malenge",NA,NA,"","","",-0.26588,122.043969,"",NA,"","","","","","","","","","","","","","","","Dobsonia exoleta","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Dobsonia","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Dobsonia","","exoleta","","species","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"malenge"
"1573","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-153092. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-153092","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-153092","M-153092","161","J. J. Menden",1,"male","","present","Not Mounted","","","","","","","1939-12-07",341,341,1939,12,7,"1939-12-07","","Eurasia;Indonesia;Sulawesi;Togian Is.;;;;","Eurasia","","","Indonesia","","Sulawesi","togian is.","malenge","eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; malenge",NA,NA,"","","",-0.26588,122.043969,"",NA,"","","","","","","","","","","","","","","","Dobsonia exoleta","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Dobsonia","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Dobsonia","","exoleta","","species","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"malenge"
"1574","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-153094. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-153094","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-153094","M-153094","163","J. J. Menden",1,"male","","present","Not Mounted","","","","","","","1939-12-07",341,341,1939,12,7,"1939-12-07","","Eurasia;Indonesia;Sulawesi;Togian Is.;;;;","Eurasia","","","Indonesia","","Sulawesi","togian is.","malenge","eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; malenge",NA,NA,"","","",-0.26588,122.043969,"",NA,"","","","","","","","","","","","","","","","Dobsonia exoleta","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Dobsonia","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Dobsonia","","exoleta","","species","","ICZN",NA,"",NA,NA,"","male","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"malenge"
"1575","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-153096. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-153096","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-153096","M-153096","236","J. J. Menden",1,"female","","present","Not Mounted","","","","","","","1939-12-20",354,354,1939,12,20,"1939-12-20","","Eurasia;Indonesia;Sulawesi;Togian Is.;;;;","Eurasia","","","Indonesia","","Sulawesi","togian is.","malenge","eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; malenge",NA,NA,"","","",-0.26588,122.043969,"",NA,"","","","","","","","","","","","","","","","Dobsonia crenulata","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Dobsonia","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Dobsonia","","crenulata","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"malenge"
"1576","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-153099. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-153099","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-153099","M-153099","252","J. J. Menden",1,"female","","present","Not Mounted","","","","","","","1939-12-21",355,355,1939,12,21,"1939-12-21","","Eurasia;Indonesia;Sulawesi;Togian Is.;;;;","Eurasia","","","Indonesia","","Sulawesi","togian is.","malenge","eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; malenge",NA,NA,"","","",-0.26588,122.043969,"",NA,"","","","","","","","","","","","","","","","Dobsonia crenulata","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Dobsonia","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Dobsonia","","crenulata","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"malenge"
"1577","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-153104. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-153104","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-153104","M-153104","276","J. J. Menden",1,"female","","present","Not Mounted","","","","","","","1939-12-24",358,358,1939,12,24,"1939-12-24","","Eurasia;Indonesia;Sulawesi;Togian Is.;;;;","Eurasia","","","Indonesia","","Sulawesi","togian is.","malenge","eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; malenge",NA,NA,"","","",-0.26588,122.043969,"",NA,"","","","","","","","","","","","","","","","Dobsonia crenulata","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Dobsonia","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Dobsonia","","crenulata","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"malenge"
"1578","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-153107. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-153107","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-153107","M-153107","286","J. J. Menden",1,"female","","present","","","","","","","","1939-12-25",359,359,1939,12,25,"1939-12-25","","Eurasia;Indonesia;Sulawesi;Togian Is.;;;;","Eurasia","","","Indonesia","","Sulawesi","togian is.","malenge","eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; malenge",NA,NA,"","","",-0.26588,122.043969,"",NA,"","","","","","","","","","","","","","","","Dobsonia crenulata","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Dobsonia","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Dobsonia","","crenulata","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"malenge"
"1579","PhysicalObject","2013-08-07","","http://www.vertnet.org/resources/norms.html","American Museum of Natural History. AMNH Mammal Collections. Record ID: urn:catalog:AMNH:Mammals:M-153108. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","http://portal.vertnet.org/o/amnh/mammals?id=urn-catalog-amnh-mammals-m-153108","urn:lsid:biocol.org:col:34925","","","AMNH","Mammals","","PreservedSpecimen","","urn:catalog:AMNH:Mammals:M-153108","M-153108","291","J. J. Menden",1,"female","","present","Not Mounted","","","","","","","1939-12-25",359,359,1939,12,25,"1939-12-25","","Eurasia;Indonesia;Sulawesi;Togian Is.;;;;","Eurasia","","","Indonesia","","Sulawesi","togian is.","malenge","eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; eurasia; indonesia; sulawesi; togian is.; ; ; ; ; ; ; malenge",NA,NA,"","","",-0.26588,122.043969,"",NA,"","","","","","","","","","","","","","","","Dobsonia crenulata","Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Dobsonia","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Dobsonia","","crenulata","","species","","ICZN",NA,"",NA,NA,"","female","American Museum of Natural History. AMNH Mammal Collections. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=amnh_mammals (source published on 2015-02-12)","96ca66b4-f762-11e1-a439-00145eb45e9a","ccd1ddc0-6c21-11de-8224-b8a03c50a862","trombone@amnh.org","Tom Trombone","2015-02-12","2016-08-10","2013-08-14",0,"specimen",0,"malenge"
